rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,skin_tone,eye_color,skin_type,hair_color,product_id,brand_name,price_usd
5,1.0,1.0,6.0,0.0,1.9459101490553132,mediumTan,brown,oily,brown,P464234,Dr. Zenovia Skincare,72.0
3,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,green,dry,blonde,P424378,Drunk Elephant,38.0
1,0.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,mediumTan,hazel,oily,brown,P424378,Drunk Elephant,38.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,green,combination,brown,P424378,Drunk Elephant,38.0
1,0.0,0.866666973,15.0,1.0986122886681098,2.6390573296152584,tan,brown,combination,black,P482269,Josie Maran,46.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,hazel,oily,brown,P482269,Josie Maran,46.0
3,0.0,0.363635987,11.0,2.0794415416798357,1.6094379124341003,lightMedium,hazel,combination,brown,P454095,REN Clean Skincare,37.0
2,0.0,0.714286029,7.0,1.0986122886681098,1.791759469228055,fairLight,brown,oily,brown,P454095,REN Clean Skincare,37.0
1,0.0,0.285714,7.0,1.791759469228055,1.0986122886681098,deep,brown,combination,black,P454095,REN Clean Skincare,37.0
4,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,light,green,combination,blonde,P504433,Paula's Choice,58.0
4,1.0,1.0,7.0,0.0,2.0794415416798357,light,blue,dry,blonde,P296413,Algenist,28.0
2,0.0,0.555555999,18.0,2.1972245773362196,2.3978952727983707,fair,brown,combination,brown,P469510,Paula's Choice,62.0
4,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,light,green,combination,brown,P469510,Paula's Choice,62.0
5,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,light,hazel,dry,brown,P469510,Paula's Choice,62.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,light,hazel,normal,brown,P469510,Paula's Choice,62.0
5,1.0,0.545454979,11.0,1.791759469228055,1.9459101490553132,lightMedium,green,combination,blonde,P469510,Paula's Choice,62.0
4,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,medium,brown,combination,brown,P470058,Supergoop!,42.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,medium,brown,normal,brown,P455613,alpyn beauty,62.0
1,0.0,0.600000024,10.0,1.6094379124341003,1.9459101490553132,fair,green,dry,black,P455613,alpyn beauty,62.0
3,0.0,0.8125,16.0,1.3862943611198906,2.6390573296152584,light,brown,combination,brown,P455613,alpyn beauty,62.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,fair,brown,dry,black,P455613,alpyn beauty,62.0
5,1.0,0.142857,7.0,1.9459101490553132,0.6931471805599453,medium,brown,normal,black,P455613,alpyn beauty,62.0
2,0.0,0.352941006,17.0,2.4849066497880004,1.9459101490553132,light,blue,dry,blonde,P455613,alpyn beauty,62.0
1,0.0,0.518518984,27.0,2.6390573296152584,2.70805020110221,fairLight,green,dry,auburn,P417867,Tatcha,125.0
1,0.0,0.772727013,44.0,2.3978952727983707,3.5553480614894135,fairLight,blue,dry,blonde,P417867,Tatcha,125.0
4,1.0,0.909090996,33.0,1.3862943611198906,3.4339872044851463,tan,brown,normal,auburn,P417867,Tatcha,125.0
5,1.0,0.941175997,17.0,0.6931471805599453,2.833213344056216,lightMedium,brown,combination,black,P417867,Tatcha,125.0
4,1.0,0.600000024,10.0,1.6094379124341003,1.9459101490553132,fairLight,brown,dry,black,P417867,Tatcha,125.0
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,combination,brown,P433143,Murad,49.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,light,hazel,dry,brown,P433143,Murad,49.0
5,1.0,0.785713971,14.0,1.3862943611198906,2.4849066497880004,medium,brown,combination,brown,P462891,Origins,46.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,brown,combination,brown,P462891,Origins,46.0
3,1.0,0.375,8.0,1.791759469228055,1.3862943611198906,light,hazel,combination,auburn,P462891,Origins,46.0
5,1.0,0.0,6.0,1.9459101490553132,0.0,fair,blue,combination,blonde,P503747,CLINIQUE,38.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,lightMedium,brown,combination,brown,P461667,ONE/SIZE by Patrick Starrr,18.0
4,1.0,0.823529005,17.0,1.3862943611198906,2.70805020110221,lightMedium,blue,combination,blonde,P461667,ONE/SIZE by Patrick Starrr,18.0
3,1.0,0.5,28.0,2.70805020110221,2.70805020110221,light,brown,dry,brown,P442752,The Ordinary,30.9
5,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,medium,brown,combination,black,P442752,The Ordinary,30.9
5,1.0,0.882353008,17.0,1.0986122886681098,2.772588722239781,fairLight,green,combination,blonde,P442752,The Ordinary,30.9
4,1.0,1.0,12.0,0.0,2.5649493574615367,mediumTan,brown,normal,black,P442752,The Ordinary,30.9
5,1.0,1.0,24.0,0.0,3.2188758248682006,light,green,combination,brown,P442752,The Ordinary,30.9
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,brown,combination,brown,P442752,The Ordinary,30.9
5,1.0,1.0,29.0,0.0,3.4011973816621555,light,blue,combination,blonde,P442752,The Ordinary,30.9
5,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,light,green,oily,brown,P442752,The Ordinary,30.9
1,0.0,0.393938988,33.0,3.044522437723423,2.6390573296152584,medium,brown,combination,brown,P442752,The Ordinary,30.9
1,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,medium,brown,oily,brown,P501781,Peace Out,28.0
4,1.0,0.285714,7.0,1.791759469228055,1.0986122886681098,light,brown,combination,brown,P501781,Peace Out,28.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,fair,brown,combination,brown,P501781,Peace Out,28.0
3,0.0,1.0,12.0,0.0,2.5649493574615367,lightMedium,brown,normal,brown,P467973,Shani Darden Skin Care,68.0
4,1.0,1.0,4.0,0.0,1.6094379124341003,mediumTan,brown,dry,black,P467973,Shani Darden Skin Care,68.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,light,blue,normal,brown,P467973,Shani Darden Skin Care,68.0
5,1.0,1.0,5.0,0.0,1.791759469228055,deep,brown,combination,black,P467973,Shani Darden Skin Care,68.0
5,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,fair,green,combination,brown,P467973,Shani Darden Skin Care,68.0
5,1.0,0.800000012,10.0,1.0986122886681098,2.1972245773362196,mediumTan,brown,combination,black,P38217,Murad,45.0
4,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,blue,dry,black,P38217,Murad,45.0
3,0.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,fairLight,blue,oily,red,P107306,Murad,89.0
5,1.0,1.0,22.0,0.0,3.1354942159291497,light,blue,dry,brown,P107306,Murad,89.0
4,1.0,0.916666985,12.0,0.6931471805599453,2.4849066497880004,light,blue,combination,brown,P107306,Murad,89.0
2,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,blue,combination,brown,P107306,Murad,89.0
4,1.0,1.0,6.0,0.0,1.9459101490553132,light,blue,combination,brown,P107306,Murad,89.0
1,0.0,0.5,10.0,1.791759469228055,1.791759469228055,lightMedium,brown,combination,black,P447785,Dr. Barbara Sturm,145.0
3,0.0,0.75,12.0,1.3862943611198906,2.302585092994046,fair,brown,combination,auburn,P447785,Dr. Barbara Sturm,145.0
5,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,light,brown,normal,black,P481096,Herbivore,65.0
3,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,medium,brown,dry,brown,P481096,Herbivore,65.0
5,1.0,1.0,22.0,0.0,3.1354942159291497,fairLight,blue,dry,blonde,P481096,Herbivore,65.0
5,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,light,brown,normal,blonde,P91627362,ONE/SIZE by Patrick Starrr,24.0
1,0.0,0.166666999,6.0,1.791759469228055,0.6931471805599453,medium,green,combination,brown,P91627362,ONE/SIZE by Patrick Starrr,24.0
1,0.0,1.0,6.0,0.0,1.9459101490553132,mediumTan,brown,normal,black,P91627362,ONE/SIZE by Patrick Starrr,24.0
5,1.0,0.285714,7.0,1.791759469228055,1.0986122886681098,light,brown,dry,black,P91627362,ONE/SIZE by Patrick Starrr,24.0
1,0.0,0.411765009,34.0,3.044522437723423,2.70805020110221,light,brown,normal,black,P91627362,ONE/SIZE by Patrick Starrr,24.0
5,1.0,0.782608986,23.0,1.791759469228055,2.9444389791664403,fairLight,hazel,combination,brown,P91627362,ONE/SIZE by Patrick Starrr,24.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,tan,brown,dry,black,P480629,Peace Out,29.0
3,1.0,1.0,4.0,0.0,1.6094379124341003,medium,hazel,oily,black,P480629,Peace Out,29.0
1,0.0,0.699999988,10.0,1.3862943611198906,2.0794415416798357,fair,brown,normal,black,P471039,iNNBEAUTY PROJECT,17.0
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,blue,dry,brown,P471039,iNNBEAUTY PROJECT,17.0
1,0.0,1.0,9.0,0.0,2.302585092994046,light,brown,combination,brown,P471039,iNNBEAUTY PROJECT,17.0
5,1.0,0.0,53.0,3.9889840465642745,0.0,fair,green,combination,blonde,P471039,iNNBEAUTY PROJECT,17.0
5,1.0,0.047619,21.0,3.044522437723423,0.6931471805599453,tan,brown,oily,black,P471039,iNNBEAUTY PROJECT,17.0
5,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,light,blue,combination,blonde,P458546,LAWLESS,32.0
3,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,lightMedium,brown,dry,brown,P458546,LAWLESS,32.0
5,1.0,0.0,5.0,1.791759469228055,0.0,lightMedium,brown,oily,brown,P458546,LAWLESS,32.0
5,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,rich,brown,normal,black,P501190,Dr. Dennis Gross Skincare,75.0
5,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,fair,green,dry,auburn,P501243,goop,98.0
5,1.0,1.0,10.0,0.0,2.3978952727983707,mediumTan,brown,oily,brown,P420143,Tata Harper,75.0
5,1.0,0.959999979,50.0,1.0986122886681098,3.8918202981106265,medium,brown,combination,brown,P420143,Tata Harper,75.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,blue,oily,blonde,P442753,The Ordinary,9.4
5,1.0,0.928570986,14.0,0.6931471805599453,2.6390573296152584,fair,blue,combination,brown,P442753,The Ordinary,9.4
5,1.0,0.75,8.0,1.0986122886681098,1.9459101490553132,fair,blue,normal,gray,P442753,The Ordinary,9.4
5,1.0,0.806451976,31.0,1.9459101490553132,3.258096538021482,light,hazel,oily,brown,P442753,The Ordinary,9.4
5,1.0,1.0,8.0,0.0,2.1972245773362196,lightMedium,blue,combination,brown,P442753,The Ordinary,9.4
5,1.0,0.972221971,36.0,0.6931471805599453,3.58351893845611,fair,blue,combination,brown,P442753,The Ordinary,9.4
5,1.0,1.0,13.0,0.0,2.6390573296152584,medium,brown,combination,black,P442753,The Ordinary,9.4
4,1.0,0.588235021,17.0,2.0794415416798357,2.3978952727983707,fair,green,combination,red,P442753,The Ordinary,9.4
1,0.0,0.753247023,77.0,2.995732273553991,4.07753744390572,light,blue,combination,brown,P442753,The Ordinary,9.4
5,1.0,0.888889015,18.0,1.0986122886681098,2.833213344056216,fair,blue,combination,brown,P474824,Dr. Dennis Gross Skincare,87.0
5,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,light,brown,normal,black,P405826,HUM Nutrition,39.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,brown,combination,black,P405826,HUM Nutrition,39.0
3,1.0,0.375,8.0,1.791759469228055,1.3862943611198906,light,brown,normal,black,P405826,HUM Nutrition,39.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,light,brown,normal,black,P405826,HUM Nutrition,39.0
1,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,brown,combination,blonde,P435975,Charlotte Tilbury,30.0
1,0.0,0.600000024,10.0,1.6094379124341003,1.9459101490553132,fair,blue,oily,blonde,P435975,Charlotte Tilbury,30.0
3,0.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,light,blue,normal,brown,P435975,Charlotte Tilbury,30.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,mediumTan,brown,dry,red,P435975,Charlotte Tilbury,30.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,lightMedium,blue,normal,blonde,P483658,First Aid Beauty,28.0
1,0.0,0.5,6.0,1.3862943611198906,1.3862943611198906,light,brown,normal,brown,P442757,The Ordinary,11.1
3,0.0,1.0,5.0,0.0,1.791759469228055,deep,brown,dry,black,P442757,The Ordinary,11.1
4,1.0,1.0,12.0,0.0,2.5649493574615367,medium,brown,dry,black,P442757,The Ordinary,11.1
5,1.0,1.0,25.0,0.0,3.258096538021482,fairLight,brown,combination,black,P442757,The Ordinary,11.1
1,0.0,0.902778029,72.0,2.0794415416798357,4.189654742026425,mediumTan,brown,combination,black,P442757,The Ordinary,11.1
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,hazel,dry,brown,P442757,The Ordinary,11.1
4,1.0,1.0,12.0,0.0,2.5649493574615367,fair,brown,normal,auburn,P442757,The Ordinary,11.1
5,1.0,0.956521988,92.0,1.6094379124341003,4.48863636973214,light,brown,combination,blonde,P442757,The Ordinary,11.1
4,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,medium,brown,combination,black,P379907,Algenist,82.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,medium,brown,combination,black,P379907,Algenist,82.0
1,1.0,0.636363983,11.0,1.6094379124341003,2.0794415416798357,medium,brown,combination,black,P379907,Algenist,82.0
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,dry,brown,P455899,The Ordinary,8.9
3,0.0,0.625,8.0,1.3862943611198906,1.791759469228055,deep,brown,dry,black,P455899,The Ordinary,8.9
5,1.0,1.0,11.0,0.0,2.4849066497880004,mediumTan,brown,dry,brown,P455899,The Ordinary,8.9
5,1.0,0.923076987,13.0,0.6931471805599453,2.5649493574615367,light,brown,dry,brown,P455899,The Ordinary,8.9
1,0.0,0.170732006,41.0,3.5553480614894135,2.0794415416798357,fair,brown,combination,brown,P455899,The Ordinary,8.9
5,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,medium,green,oily,brown,P455899,The Ordinary,8.9
5,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,lightMedium,brown,dry,blonde,P455899,The Ordinary,8.9
1,0.0,0.555555999,36.0,2.833213344056216,3.044522437723423,light,blue,dry,brown,P455899,The Ordinary,8.9
5,1.0,1.0,9.0,0.0,2.302585092994046,fair,brown,combination,brown,P417984,CLINIQUE,44.0
3,0.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,dry,blonde,P417984,CLINIQUE,44.0
4,1.0,0.400000006,5.0,1.3862943611198906,1.0986122886681098,fair,hazel,dry,auburn,P417984,CLINIQUE,44.0
4,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,fair,brown,dry,brown,P417984,CLINIQUE,44.0
5,1.0,0.681818008,22.0,2.0794415416798357,2.772588722239781,light,brown,combination,black,P480160,Caudalie,129.0
5,1.0,0.826086998,23.0,1.6094379124341003,2.995732273553991,fairLight,brown,combination,brown,P480160,Caudalie,129.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,deep,brown,combination,auburn,P480160,Caudalie,129.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,brown,combination,blonde,P480160,Caudalie,129.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,deep,brown,combination,black,P469530,Peace Out,22.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,deep,brown,combination,auburn,P469530,Peace Out,22.0
4,1.0,1.0,5.0,0.0,1.791759469228055,light,green,combination,brown,P469530,Peace Out,22.0
1,1.0,0.245282993,53.0,3.713572066704308,2.6390573296152584,fair,blue,combination,brown,P400205,Herbivore,74.0
3,1.0,0.272727013,11.0,2.1972245773362196,1.3862943611198906,fair,blue,combination,brown,P400205,Herbivore,74.0
4,1.0,1.0,7.0,0.0,2.0794415416798357,lightMedium,brown,oily,brown,P462339,Bobbi Brown,58.0
2,0.0,0.897436023,39.0,1.6094379124341003,3.58351893845611,light,blue,combination,blonde,P462339,Bobbi Brown,58.0
5,1.0,0.800000012,10.0,1.0986122886681098,2.1972245773362196,fairLight,brown,combination,brown,P473725,SEPHORA COLLECTION,18.0
5,1.0,0.90476203,21.0,1.0986122886681098,2.995732273553991,fair,green,combination,blonde,P473725,SEPHORA COLLECTION,18.0
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,dry,black,P472057,SEPHORA COLLECTION,14.0
2,0.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,lightMedium,brown,dry,brown,P442850,Skinfix,52.0
3,0.0,1.0,11.0,0.0,2.4849066497880004,lightMedium,brown,combination,blonde,P442850,Skinfix,52.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,fair,blue,normal,blonde,P442850,Skinfix,52.0
4,1.0,0.571429014,7.0,1.3862943611198906,1.6094379124341003,light,blue,combination,blonde,P442850,Skinfix,52.0
2,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,medium,brown,dry,black,P433453,FOREO,89.0
1,0.0,0.75,12.0,1.3862943611198906,2.302585092994046,deep,brown,oily,black,P433453,FOREO,89.0
1,0.0,0.885905981,113.72000000000116,2.8903717578961645,4.890349128221754,olive,green,combination,brunette,P433453,FOREO,89.0
5,1.0,0.444444001,9.0,1.791759469228055,1.6094379124341003,light,brown,normal,blonde,P379711,Tata Harper,146.0
2,0.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,mediumTan,brown,combination,brown,P379711,Tata Harper,146.0
1,0.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,lightMedium,blue,oily,brown,P379711,Tata Harper,146.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,light,brown,combination,black,P379711,Tata Harper,146.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,brown,normal,black,P379711,Tata Harper,146.0
4,1.0,1.0,13.0,0.0,2.6390573296152584,light,brown,combination,black,P379711,Tata Harper,146.0
3,1.0,0.555555999,9.0,1.6094379124341003,1.791759469228055,light,brown,normal,black,P379711,Tata Harper,146.0
3,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,brown,oily,blonde,P471227,Caudalie,69.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,dry,blonde,P471227,Caudalie,69.0
5,1.0,0.909090996,22.0,1.0986122886681098,3.044522437723423,fairLight,green,combination,blonde,P398761,Dr. Dennis Gross Skincare,20.0
4,1.0,1.0,13.0,0.0,2.6390573296152584,light,brown,oily,black,P398761,Dr. Dennis Gross Skincare,20.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,green,dry,red,P398761,Dr. Dennis Gross Skincare,20.0
5,1.0,1.0,35.0,0.0,3.58351893845611,fairLight,green,combination,blonde,P398761,Dr. Dennis Gross Skincare,20.0
5,1.0,0.952381015,21.0,0.6931471805599453,3.044522437723423,fairLight,green,combination,blonde,P398761,Dr. Dennis Gross Skincare,20.0
1,1.0,0.615384996,26.0,2.3978952727983707,2.833213344056216,fairLight,green,combination,blonde,P398761,Dr. Dennis Gross Skincare,20.0
4,1.0,1.0,11.0,0.0,2.4849066497880004,light,brown,combination,black,P429662,Dr. Brandt Skincare,44.0
3,0.0,0.952381015,21.0,0.6931471805599453,3.044522437723423,fair,blue,combination,blonde,P429662,Dr. Brandt Skincare,44.0
5,1.0,1.0,12.0,0.0,2.5649493574615367,light,blue,combination,brown,P296415,Algenist,94.0
5,1.0,0.954545021,22.0,0.6931471805599453,3.091042453358316,light,blue,normal,brown,P296415,Algenist,94.0
5,1.0,0.928570986,14.0,0.6931471805599453,2.6390573296152584,light,blue,combination,brown,P296415,Algenist,94.0
2,0.0,0.875,8.0,0.6931471805599453,2.0794415416798357,mediumTan,brown,normal,brown,P457442,SEPHORA COLLECTION,9.0
2,0.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,lightMedium,blue,combination,blonde,P457442,SEPHORA COLLECTION,9.0
5,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,lightMedium,blue,combination,brown,P457442,SEPHORA COLLECTION,9.0
1,0.0,0.75,8.0,1.0986122886681098,1.9459101490553132,fair,hazel,combination,brown,P457442,SEPHORA COLLECTION,9.0
5,1.0,1.0,12.0,0.0,2.5649493574615367,lightMedium,brown,dry,black,P457442,SEPHORA COLLECTION,9.0
5,1.0,0.608695984,23.0,2.302585092994046,2.70805020110221,lightMedium,brown,dry,brown,P457442,SEPHORA COLLECTION,9.0
2,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,mediumTan,brown,combination,black,P232327,CLINIQUE,30.0
5,1.0,0.882353008,17.0,1.0986122886681098,2.772588722239781,deep,brown,oily,black,P232327,CLINIQUE,30.0
4,1.0,0.979166985,48.0,0.6931471805599453,3.871201010907891,mediumTan,brown,combination,black,P232327,CLINIQUE,30.0
3,1.0,0.727272987,11.0,1.3862943611198906,2.1972245773362196,fair,blue,dry,blonde,P427405,The Ordinary,10.5
4,1.0,0.5,10.0,1.791759469228055,1.791759469228055,lightMedium,brown,normal,brown,P427405,The Ordinary,10.5
5,1.0,0.818181992,11.0,1.0986122886681098,2.302585092994046,medium,brown,combination,black,P427405,The Ordinary,10.5
5,1.0,0.909090996,22.0,1.0986122886681098,3.044522437723423,rich,brown,dry,brown,P427405,The Ordinary,10.5
2,0.0,0.736841977,19.0,1.791759469228055,2.70805020110221,light,blue,normal,blonde,P427405,The Ordinary,10.5
5,1.0,0.75,16.0,1.6094379124341003,2.5649493574615367,lightMedium,brown,dry,brown,P427405,The Ordinary,10.5
5,1.0,0.875,56.0,2.0794415416798357,3.912023005428146,lightMedium,brown,combination,brown,P427405,The Ordinary,10.5
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,medium,brown,oily,brown,P458724,SEPHORA COLLECTION,18.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,medium,green,combination,brown,P458724,SEPHORA COLLECTION,18.0
5,1.0,0.615384996,13.0,1.791759469228055,2.1972245773362196,lightMedium,brown,combination,brown,P458724,SEPHORA COLLECTION,18.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,blue,dry,brown,P458724,SEPHORA COLLECTION,18.0
4,1.0,0.958333015,48.0,1.0986122886681098,3.8501476017100584,mediumTan,brown,combination,black,P458724,SEPHORA COLLECTION,18.0
5,1.0,0.90476203,21.0,1.0986122886681098,2.995732273553991,mediumTan,hazel,oily,brown,P458724,SEPHORA COLLECTION,18.0
5,1.0,1.0,19.0,0.0,2.995732273553991,lightMedium,brown,oily,black,P458724,SEPHORA COLLECTION,18.0
4,1.0,0.600000024,10.0,1.6094379124341003,1.9459101490553132,light,brown,normal,blonde,P469519,Paula's Choice,26.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,hazel,combination,brown,P469519,Paula's Choice,26.0
2,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,deep,brown,combination,black,P462829,Biossance,28.0
1,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,brown,combination,blonde,P462829,Biossance,28.0
1,0.0,0.75,8.0,1.0986122886681098,1.9459101490553132,fairLight,blue,dry,brown,P462829,Biossance,28.0
3,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,green,dry,brown,P462829,Biossance,28.0
5,1.0,1.0,17.0,0.0,2.8903717578961645,medium,hazel,combination,brown,P6028,Caudalie,35.0
3,0.0,0.571429014,14.0,1.9459101490553132,2.1972245773362196,tan,brown,combination,black,P501169,Dr. Dennis Gross Skincare,85.0
5,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,lightMedium,blue,dry,red,P501169,Dr. Dennis Gross Skincare,85.0
5,1.0,1.0,12.0,0.0,2.5649493574615367,light,blue,normal,brown,P433973,Naturally Serious,32.0
5,1.0,0.600000024,15.0,1.9459101490553132,2.302585092994046,fair,brown,combination,brown,P433973,Naturally Serious,32.0
5,1.0,1.0,5.0,0.0,1.791759469228055,light,blue,dry,black,P461935,FOREO,245.0
1,0.0,0.833333015,24.0,1.6094379124341003,3.044522437723423,fair,brown,combination,black,P461935,FOREO,245.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,fairLight,green,combination,brown,P474326,Herbivore,46.0
3,0.0,0.699999988,10.0,1.3862943611198906,2.0794415416798357,fair,hazel,dry,blonde,P474326,Herbivore,46.0
4,1.0,1.0,8.0,0.0,2.1972245773362196,fair,brown,combination,black,P392945,Algenist,118.0
3,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,fair,brown,combination,black,P392945,Algenist,118.0
4,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,fair,brown,combination,black,P392945,Algenist,118.0
4,1.0,1.0,9.0,0.0,2.302585092994046,fair,brown,dry,black,P392945,Algenist,118.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,brown,oily,black,P392945,Algenist,118.0
2,1.0,0.5,6.0,1.3862943611198906,1.3862943611198906,fair,brown,normal,black,P392945,Algenist,118.0
5,1.0,0.800000012,10.0,1.0986122886681098,2.1972245773362196,fair,brown,combination,black,P392945,Algenist,118.0
5,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,lightMedium,green,combination,brown,P481748,TULA Skincare,56.0
5,1.0,0.9375,16.0,0.6931471805599453,2.772588722239781,light,blue,normal,brown,P442759,The Ordinary,8.9
4,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,blue,normal,brown,P442759,The Ordinary,8.9
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,dry,brown,P442759,The Ordinary,8.9
5,1.0,0.944444001,18.0,0.6931471805599453,2.8903717578961645,fair,brown,combination,brown,P442759,The Ordinary,8.9
5,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,lightMedium,green,combination,blonde,P442759,The Ordinary,8.9
5,1.0,0.892857015,28.0,1.3862943611198906,3.258096538021482,fair,blue,combination,blonde,P442759,The Ordinary,8.9
5,1.0,1.0,9.0,0.0,2.302585092994046,light,brown,oily,black,P443837,The INKEY List,7.49
1,0.0,0.083333299,12.0,2.4849066497880004,0.6931471805599453,medium,brown,combination,brown,P443837,The INKEY List,7.49
5,1.0,0.5,10.0,1.791759469228055,1.791759469228055,lightMedium,brown,combination,black,P500039,Nécessaire,60.0
3,0.0,0.5,6.0,1.3862943611198906,1.3862943611198906,light,brown,oily,brown,P405944,Shiseido,42.0
5,1.0,0.941175997,17.0,0.6931471805599453,2.833213344056216,light,brown,combination,brown,P405944,Shiseido,42.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,fair,blue,dry,blonde,P423135,Dermalogica,94.0
3,0.0,0.428570986,7.0,1.6094379124341003,1.3862943611198906,lightMedium,brown,normal,brown,P422257,Kiehl's Since 1851,35.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,brown,combination,brown,P422257,Kiehl's Since 1851,35.0
2,0.0,0.833333015,12.0,1.0986122886681098,2.3978952727983707,fairLight,brown,normal,brown,P422257,Kiehl's Since 1851,35.0
5,1.0,0.944444001,18.0,0.6931471805599453,2.8903717578961645,mediumTan,brown,dry,brown,P422257,Kiehl's Since 1851,35.0
5,1.0,0.882353008,17.0,1.0986122886681098,2.772588722239781,fair,brown,dry,brown,P422257,Kiehl's Since 1851,35.0
